0,1,2,3,4
1.3432869047668567,0.6643944275988257,-1.3307715367814925,-1.3999537741380965,-0.5886462765949151
3.706494707277442,-0.6797958492823905,-1.1612319927267163,-0.17289829778069482,1.2856440043100357
-3.8850455407957663,-0.21552205884293602,-1.9574476739846167,-0.3947587116342908,-0.13319221750692684
-0.7353819897584339,-0.5572989014746125,1.5874370168821332,-2.1957477993609174,-1.531784136173747
-2.6723685860499087,2.1076385310267116,-1.4576445176283188,-0.3729805310135076,0.3578882176058605
-1.3491865516528538,-1.5448870016309573,-0.07162303986022502,1.3067306042168634,-0.4767063300469311
1.3855942622422586,0.9612938977538188,-0.5864189021792378,0.5767601472220982,-0.5292618285212473
-0.16484442646688102,1.2182752672549049,-0.5217708667928312,0.5361955400897269,-0.5242495365767331
-0.9106084599701461,-1.6397577927444895,0.05040250752297551,-1.579755875904619,0.26287829369024035
-1.2755228420830116,-0.6543719565958234,1.6530258919939387,1.0042957525036997,0.2137113441454158
-2.6908704146131397,0.3688615662805658,0.017471053007723135,0.7200082937273815,-0.5252100915230253
-0.8830407268721178,-0.7184586435173096,1.0822471619364764,-1.194565088633106,1.308409606622655
2.734136965691704,1.665142072072183,0.33013071520583787,1.0769087024577788,-1.1209661012265442
0.5157208016813843,-1.4271067846352559,-1.212870622741511,-0.4896918605802243,-1.2356105957847519
2.408715744825824,0.4697682776826124,-0.013433933561369463,-1.5598032814788458,-0.30420179340503223
-0.5491215108280253,1.2854148521379551,-0.7071280577983682,-0.08788003867872964,-0.08772445440367788
0.7354273583941596,-1.1503619870939135,0.15869284815646528,0.14894100475676053,0.1128378171342977
-0.05315977028404109,-2.133864820083686,-0.4139410996373883,0.19113782512714123,-0.5186744482125125
-0.800516852961235,1.779522104432237,1.6045870632008312,-0.059597670061017655,0.29998860976023267
-0.16494663581832272,-0.5866370760771262,-1.34047324183669,2.3261857726492177,0.14519222242516547
1.5070048999315024,-0.20644239759598457,2.161077035122727,0.09231965525701566,0.15813810646957835
-1.471128097471314,-0.7722540203657313,1.6446407851335758,0.7193404307778356,-0.0755186972585067
0.5852325279006406,-0.21602896830836593,0.7456920308422337,1.5149709079713982,0.2652358067794308
1.230464567267032,-1.8226417575650402,-0.6046679187907555,-0.4762250347879434,0.44091436259241035
-2.3185998214738803,0.8514367624355935,0.2841376585181584,-0.41396596465033647,1.1835581346774062
1.7112570460817278,-0.6341523890685641,-0.6994605478647028,0.4042603828184846,1.221680297042217
1.5422737023347701,1.3556083732939765,0.7520108130208747,0.4770811734506586,-0.4521440555470865
0.5187327434134038,2.232226285043081,0.007331374962861442,-0.6973122663205471,0.8478137297206212
